"SNP","Chromosome","Position ","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","effect","FDR"
"AT4G34580",4,16515327,0.958877054830324,0.350243775860007,690,0.582062581365946,0.582064202347626,-0.131074692657421,0.999326526413139
"AT4G34600",4,16529225,0.966140505107522,0.28455792770214,690,0.582062581365946,0.582063679983083,0.204967825142376,0.999326526413139
"AT4G34610",4,16530346,0.955496897143326,0.44891036127361,690,0.582062581365946,0.582064480065858,-0.149098708247038,0.999326526413139
"AT4G34620",4,16534855,0.111227189338181,0.477783351882761,690,0.582062581365946,0.583612032042076,4.56604508957389,0.999326526413139
"AT4G34630",4,16536865,0.397346551988991,0.336848576037578,690,0.582062581365946,0.582499551313262,2.21168647161539,0.999326526413139
"AT4G34640",4,16538282,0.407431823097775,0.447638011937275,690,0.582062581365946,0.582481205818186,1.84684877079417,0.999326526413139
"AT4G34650",4,16542377,0.853709811182946,0.407273192586203,690,0.582062581365946,0.58208331024714,0.4095755002636,0.999326526413139
"AT4G34660",4,16545197,0.136909224934533,0.457250592224134,690,0.582062581365946,0.583413600737441,3.62620508886175,0.999326526413139
"AT4G34670",4,16548618,0.835525625970778,0.494675998099718,690,0.582062581365946,0.582088863251295,0.844524869331508,0.999326526413139
"AT4G34680",4,16553390,0.515784011830984,0.377767886865829,690,0.582062581365946,0.582320139291465,-1.4981941258884,0.999326526413139
"AT4G34700",4,16556825,0.790237917081538,0.361663924057159,690,0.582062581365946,0.58210572287561,-1.07007141574286,0.999326526413139
"AT4G34710",4,16560062,0.468630931064862,0.224030471406127,690,0.582062581365946,0.582382911175539,-2.93908378046035,0.999326526413139
"AT4G34720",4,16567824,0.949135305131219,0.446260585878563,690,0.582062581365946,0.582065062482463,0.132289780471183,0.999326526413139
"AT4G34730",4,16569396,0.646431941285301,0.448740575019549,690,0.582062581365946,0.582190895638577,1.45302365882526,0.999326526413139
"AT4G34740",4,16574577,0.938508179936793,0.390328953018982,690,0.582062581365946,0.582066209821507,0.183696920648799,0.999326526413139
"AT4G34750",4,16577404,0.0749019027726442,0.436214799814427,690,0.582062581365946,0.584001100392035,-3.84815429120135,0.999326526413139
"AT4G34760",4,16582183,0.245202049064771,0.436346517870687,690,0.582062581365946,0.582886731466734,2.26500567097537,0.999326526413139
"AT4G34770",4,16591229,0.175387466197811,0.382146686569675,690,0.582062581365946,0.583183633652928,3.03031869687766,0.999326526413139
"AT4G34780",4,16592397,0.380908491760114,0.189283527250459,690,0.582062581365946,0.582530938982014,0.992021490312709,0.999326526413139
"AT4G34790",4,16594469,0.0184426563972014,0.343127363397678,690,0.582062581365946,0.585462292078384,-4.7206164235522,0.999326526413139
"AT4G34800",4,16596860,0.027127815412509,0.302745649897343,690,0.582062581365946,0.585050096554768,-5.63304543188497,0.999326526413139
"AT4G34810",4,16599104,0.474332448128445,0.230006962030159,690,0.582062581365946,0.582374773744471,-2.11612612581666,0.999326526413139
"AT4G34830",4,16599605,0.395269463343639,0.442563964690595,690,0.582062581365946,0.58250341373509,2.46680110878879,0.999326526413139
"AT4G34840",4,16606274,0.837583787052782,0.488602722255825,690,0.582062581365946,0.582088200352605,0.397425812470829,0.999326526413139
"AT4G34850",4,16608313,0.370426402489352,0.382884748102139,690,0.582062581365946,0.5825519763037,-1.25646911706099,0.999326526413139
"AT4G34860",4,16609746,0.0313556393623156,0.293939491281327,690,0.582062581365946,0.584897059217431,-9.10495235698181,0.999326526413139
"AT4G34870",4,16614327,0.648492322475105,0.326586392248176,690,0.582062581365946,0.582189296537149,-2.97331067964842,0.999326526413139
"AT4G34880",4,16615549,0.724347529703924,0.349647102805993,690,0.582062581365946,0.582138411577844,-0.83506967325593,0.999326526413139
"AT4G34881",4,16617623,0.978869832042997,0.124323569702205,690,0.582062581365946,0.582063009058499,-0.0336110053333414,0.999326526413139
"AT4G34890",4,16618573,0.957113278893122,0.435381747328583,690,0.582062581365946,0.582064344515657,0.119323327937309,0.999326526413139
"AT4G34900",4,16625555,0.815079695371149,0.447492069991238,690,0.582062581365946,0.582095931702843,0.380068357551863,0.999326526413139
"AT4G34910",4,16631533,0.13004878249804,0.423060255434009,690,0.582062581365946,0.583462269207996,-5.34772965963202,0.999326526413139
"AT4G34920",4,16635684,0.383815204875067,0.386546806505779,690,0.582062581365946,0.582525249454333,1.84688686808113,0.999326526413139
"AT4G34930",4,16637322,0.042083187350052,0.299777460785034,690,0.582062581365946,0.584589321173204,-2.52389706809163,0.999326526413139
"AT4G34950",4,16642316,0.990367189970819,0.253893157826127,690,0.582062581365946,0.582062670235123,0.0356952786678448,0.999326526413139
"AT4G34960",4,16648605,0.892198692979532,0.461310280532249,690,0.582062581365946,0.582073779185139,-0.432173243469151,0.999326526413139
"AT4G34970",4,16653704,0.730985666101669,0.372271980617892,690,0.582062581365946,0.582134657328176,-0.662475094275578,0.999326526413139
"AT4G34980",4,16656691,0.788963298371005,0.358720127917327,690,0.582062581365946,0.58210626153427,-0.829483707315376,0.999326526413139
"AT4G34990",4,16661329,0.680583195395304,0.353469231505407,690,0.582062581365946,0.582165917195729,0.875318907954352,0.999326526413139
"AT4G35000",4,16664822,0.813279416443061,0.417274528959246,690,0.582062581365946,0.582096596520347,0.508681000999786,0.999326526413139
"AT4G35020",4,16672192,0.791801529067912,0.467674318646859,690,0.582062581365946,0.582105066972636,0.537994681482814,0.999326526413139
"AT4G35030",4,16675702,0.807187371206573,0.363311199416666,690,0.582062581365946,0.582098897731013,-0.653699956706987,0.999326526413139
"AT4G35040",4,16680323,0.944801931354041,0.43950591844678,690,0.582062581365946,0.582065503950117,-0.189766394385515,0.999326526413139
"AT4G35050",4,16682580,0.307326288755053,0.39401123830187,690,0.582062581365946,0.58269843508446,4.38614231278916,0.999326526413139
"AT4G35060",4,16685720,0.95241598033215,0.425409361613504,690,0.582062581365946,0.582064752380679,0.111890529315133,0.999326526413139
"AT4G35070",4,16694170,0.962816467162285,0.381570347081455,690,0.582062581365946,0.582063906441352,-0.0834707976646314,0.999326526413139
"AT4G35080",4,16698334,0.00804500944553787,0.360614943475478,690,0.582062581365946,0.586366687256597,11.1109497349898,0.999326526413139
"AT4G35090",4,16700342,0.12910411380406,0.320403445039332,690,0.582062581365946,0.583469195155277,5.67228109941789,0.999326526413139
"AT4G35100",4,16708552,0.851600866438947,0.434580580098846,690,0.582062581365946,0.582083919304185,0.551337570523174,0.999326526413139
"AT4G35110",4,16712462,0.0751312773323718,0.306014076435929,690,0.582062581365946,0.583998041607138,-3.52749867093553,0.999326526413139
"AT4G35130",4,16721084,0.771798610798587,0.441292107324716,690,0.582062581365946,0.582113867011605,-0.622760513451794,0.999326526413139
"AT4G35140",4,16723714,0.891962615780373,0.415342921913034,690,0.582062581365946,0.582073828587389,-0.296310529560287,0.999326526413139
"AT4G35160",4,16730760,0.641632941222299,0.259623372700792,690,0.582062581365946,0.582194667470871,-1.42937152130617,0.999326526413139
"AT4G35170",4,16736757,0.566510110973224,0.328668581426827,690,0.582062581365946,0.582262944989791,-0.891647279528115,0.999326526413139
"AT4G35180",4,16738339,0.627813289771353,0.198374768750341,690,0.582062581365946,0.582205904527314,1.17451252349201,0.999326526413139
"AT4G35190",4,16746599,0.407489666299014,0.214047548705829,690,0.582062581365946,0.582481102515359,-2.36025367385082,0.999326526413139
"AT4G35200",4,16749142,0.0984253491347668,0.217383699454621,690,0.582062581365946,0.583730874913343,-4.60839487896919,0.999326526413139
"AT4G35210",4,16751224,0.70514778755171,0.163036949993472,690,0.582062581365946,0.582149880022361,-0.881902036191605,0.999326526413139
"AT4G35220",4,16752571,0.99921267571501,0.419053474482457,690,0.582062581365946,0.582062581959597,-0.00282065437204437,0.999837385596124
"AT4G35230",4,16755112,0.0619794408638369,0.429191048357133,690,0.582062581365946,0.584191891715588,4.1950989824727,0.999326526413139
"AT4G35240",4,16760949,0.189764702639679,0.456027763299004,690,0.582062581365946,0.583112214549089,2.45003209941024,0.999326526413139
"AT4G35250",4,16771171,0.516337007974631,0.433336622069061,690,0.582062581365946,0.582319461181728,-2.16848170470621,0.999326526413139
"AT4G35260",4,16774195,0.573990706379119,0.418095876240027,690,0.582062581365946,0.582255316663224,-2.2700829020614,0.999326526413139
"AT4G35270",4,16777338,0.909631594603459,0.424692000487684,690,0.582062581365946,0.582070435978129,-0.375586966598348,0.999326526413139
"AT4G35290",4,16789549,0.0832820307199629,0.362358688034278,690,0.582062581365946,0.583895435464423,-4.56282046897468,0.999326526413139
"AT4G35295",4,16795333,0.441109563369965,0.419549896156072,690,0.582062581365946,0.58242452066286,-0.990543892151436,0.999326526413139
"AT4G35300",4,16796256,0.909333132620364,0.427850043204032,690,0.582062581365946,0.582070488172784,0.355165037319239,0.999326526413139
"AT4G35310",4,16801987,0.0358057356140239,0.426718538999596,690,0.582062581365946,0.584757712240591,7.68509374732093,0.999326526413139
"AT4G35320",4,16805869,0.676756733614591,0.402202915178189,690,0.582062581365946,0.58216855755768,1.30758801871707,0.999326526413139
"AT4G35335",4,16807265,0.349557924223653,0.464342910184011,690,0.582062581365946,0.582596432563818,2.63547584725529,0.999326526413139
"AT4G35350",4,16810482,0.1436162939766,0.41682802044631,690,0.582062581365946,0.583368596915334,-3.79303778291069,0.999326526413139
"AT4G35360",4,16812116,0.621640928212262,0.417328595742351,690,0.582062581365946,0.582211107060291,-1.1216809251091,0.999326526413139
"AT4G35380",4,16819883,0.274252752232646,0.298756900002199,690,0.582062581365946,0.582792003572613,-4.42686095737008,0.999326526413139
"AT4G35390",4,16829326,0.87518767002372,0.274937453306002,690,0.582062581365946,0.582077623607707,-0.597171455126954,0.999326526413139
"AT4G35410",4,16832481,0.427073512634629,0.431235328344134,690,0.582062581365946,0.582447327556056,2.08856648493384,0.999326526413139
"AT4G35420",4,16833933,0.718986719054738,0.48140678485669,690,0.582062581365946,0.582141521844651,-0.555192843483383,0.999326526413139
"AT4G35440",4,16835986,0.480189602681731,0.476248168750516,690,0.582062581365946,0.582366577987621,1.62392550364166,0.999326526413139
"AT4G35450",4,16839532,0.860104669518712,0.363480079500671,690,0.582062581365946,0.582081519078869,0.487071547682717,0.999326526413139
"AT4G35460",4,16842188,0.651129920680391,0.48098036546944,690,0.582062581365946,0.582187267096669,-0.960195336825564,0.999326526413139
"AT4G35470",4,16846301,0.0296348243937288,0.415107949288664,690,0.582062581365946,0.584956583789899,4.97877221837189,0.999326526413139
"AT4G35480",4,16852074,0.772934537538337,0.368184527815703,690,0.582062581365946,0.582113343304179,-0.739466553921375,0.999326526413139
"AT4G35490",4,16855902,0.326469393701674,0.450684435794788,690,0.582062581365946,0.582650028884652,2.5828195095055,0.999326526413139
"AT4G35500",4,16857299,0.841225754427288,0.388706653384717,690,0.582062581365946,0.582087048934812,0.68913512481231,0.999326526413139
"AT4G35510",4,16860452,0.702237742944896,0.477992239207395,690,0.582062581365946,0.582151698765573,-0.769707286441189,0.999326526413139
"AT4G35519",4,16865248,0.437593574251251,0.162841774988794,690,0.582062581365946,0.582430128748201,0.778567369180792,0.999326526413139
"AT4G35520",4,16865488,0.847528149834031,0.379519119682464,690,0.582062581365946,0.582085121356292,-0.447531619396614,0.999326526413139
"AT4G35530",4,16871734,0.126052217061479,0.464678862754415,690,0.582062581365946,0.583491963054203,-3.38949810390113,0.999326526413139
"AT4G35540",4,16873835,0.13455866678286,0.44078529858027,690,0.582062581365946,0.58342996201421,3.12923853570283,0.999326526413139
"AT4G35550",4,16875521,0.87159292852732,0.371074178037162,690,0.582062581365946,0.58207851026417,0.411648180139309,0.999326526413139
"AT4G35560",4,16881362,0.253279064649859,0.435130708542488,690,0.582062581365946,0.582859053431681,-2.40007302263621,0.999326526413139
"AT4G35570",4,16887165,0.121677291208563,0.433106168765407,690,0.582062581365946,0.58352569480115,4.2253515459779,0.999326526413139
"AT4G35580",4,16888405,0.726139550601008,0.412613890019795,690,0.582062581365946,0.582137387544046,1.00249394738057,0.999326526413139
"AT4G35590",4,16892909,0.0308716620321535,0.363428923835954,690,0.582062581365946,0.58491344856083,3.63762738527657,0.999326526413139
"AT4G35600",4,16896202,0.529888282279329,0.370452622827239,690,0.582062581365946,0.582303235193796,-1.6074788678452,0.999326526413139
"AT4G35620",4,16901621,0.69178040342653,0.34977486984663,690,0.582062581365946,0.582158413047041,1.82032470255217,0.999326526413139
"AT4G35630",4,16904059,0.254308406950927,0.365315206784572,690,0.582062581365946,0.582855604165287,4.79502971372131,0.999326526413139
"AT4G35640",4,16905579,0.411740787024512,0.259556789991573,690,0.582062581365946,0.582473568882106,2.15946391855687,0.999326526413139
"AT4G35650",4,16908519,0.577768737939247,0.202258780519651,690,0.582062581365946,0.582251537912386,0.860622191936727,0.999326526413139
"AT4G35655",4,16910755,0.209620344719665,0.191240022597732,690,0.582062581365946,0.583023354966087,-1.82345645422765,0.999326526413139
"AT4G35660",4,16912509,0.768898404108986,0.191954022988506,690,0.582062581365946,0.582115217358074,0.700424284030305,0.999326526413139
"AT4G35680",4,16917749,0.997031401100583,0.413372333217656,690,0.582062581365946,0.582062589805686,0.00505982341746858,0.999326526413139
"AT4G35690",4,16921803,0.414267078003998,0.1977573111656,690,0.582062581365946,0.582469146008352,-1.39600355631956,0.999326526413139
"AT4G35720",4,16927972,0.422667992226949,0.235235906998408,690,0.582062581365946,0.582454721625303,1.90082252368484,0.999326526413139
"AT4G35730",4,16931039,0.680033306021427,0.35462812427781,690,0.582062581365946,0.582166294234711,-1.706076009752,0.999326526413139
"AT4G35740",4,16936120,0.413402378050103,0.461715358441863,690,0.582062581365946,0.58247065537291,-1.43911072653827,0.999326526413139
"AT4G35750",4,16940507,0.584842788432961,0.298631718967473,690,0.582062581365946,0.582244593536156,1.67761887069355,0.999326526413139
"AT4G35760",4,16942321,0.337184527243839,0.418796141220607,690,0.582062581365946,0.582624542579826,2.19911379322366,0.999326526413139
"AT4G35770",4,16944941,0.47830112280277,0.171363626401291,690,0.582062581365946,0.582369202575928,-2.29089561973524,0.999326526413139
"AT4G35780",4,16946521,0.0213811162422124,0.411593399140984,690,0.582062581365946,0.585303651246358,4.54150853547435,0.999326526413139
"AT4G35783",4,16952406,0.0243856930931908,0.349580760219553,690,0.582062581365946,0.58516330032838,3.93741142428553,0.999326526413139
"AT4G35785",4,16952963,0.685255732238979,0.482250501243201,690,0.582062581365946,0.582162745715047,-0.753794709600697,0.999326526413139
"AT4G35790",4,16955518,0.401085724510396,0.46084163180087,690,0.582062581365946,0.582492671331807,2.84029344040755,0.999326526413139
"AT4G35800",4,16960657,0.459847407473345,0.499494192458806,690,0.582062581365946,0.582395763453312,3.06978217881988,0.999326526413139
"AT4G35810",4,16968921,0.917226445730252,0.263855605005896,690,0.582062581365946,0.582069166629181,0.255325141502908,0.999326526413139
"AT4G35830",4,16972598,0.768324062155078,0.459095542966995,690,0.582062581365946,0.582115487035259,0.628117462947557,0.999326526413139
"AT4G35840",4,16980961,0.930825993177036,0.465517663399251,690,0.582062581365946,0.582067175488354,0.173815766005646,0.999326526413139
"AT4G35850",4,16983525,0.808151607019892,0.389578191143239,690,0.582062581365946,0.582098528189049,-1.24204172439931,0.999326526413139
"AT4G35860",4,16986840,0.403079358474875,0.363472206426829,690,0.582062581365946,0.582489041060537,-2.88053304035566,0.999326526413139
"AT4G35870",4,16990173,0.665007819062796,0.474053325174786,690,0.582062581365946,0.582176910944675,1.03387136713718,0.999326526413139
"AT4G35880",4,16993339,0.049465509835392,0.464178254912733,690,0.582062581365946,0.584422289492867,-6.93948355780594,0.999326526413139
